release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms
1983,0.439,0.18,4.0,-15.23,1.0,0.0332,0.931,0.000347,0.182,0.276,126.14,4.0,246640.0
1983,0.476,0.886,9.0,-4.978,0.0,0.053,0.0144,7.47e-06,0.12,0.501,100.283,4.0,300960.0
1983,0.685,0.506,1.0,-12.09,1.0,0.0389,0.0765,0.0,0.108,0.913,121.449,4.0,273027.0
1981,0.57,0.967,7.0,-4.956,1.0,0.076,0.0218,6.44e-06,0.285,0.776,124.856,4.0,249667.0
2019,0.866,0.427,7.0,-13.823,1.0,0.0292,0.14,2.14e-05,0.0955,0.858,105.228,4.0,215680.0
2010,0.827,0.519,11.0,-12.525,0.0,0.0635,0.686,0.000733,0.275,0.745,120.626,4.0,227001.0
2012,0.489,0.481,3.0,-8.992,0.0,0.0321,0.253,0.000152,0.259,0.27,105.259,4.0,181907.0
1983,0.706,0.785,11.0,-7.666,0.0,0.041,0.00802,0.0319,0.195,0.636,105.893,4.0,247829.0
2020,0.658,0.748,7.0,-6.159,0.0,0.0353,0.204,5.66e-06,0.138,0.662,129.03,4.0,229213.0
1983,0.401,0.881,9.0,-6.089,1.0,0.0923,0.356,0.0,0.165,0.88,160.456,4.0,193907.0
1983,0.639,0.403,7.0,-12.401,1.0,0.0349,0.567,0.0,0.67,0.324,132.56,4.0,255600.0
1983,0.537,0.789,10.0,-5.578,0.0,0.0549,0.372,2.66e-05,0.138,0.527,123.763,4.0,209013.0
2010,0.465,0.724,11.0,-6.183,0.0,0.188,0.0664,0.0,0.0757,0.311,89.799,4.0,230168.0
1983,0.758,0.829,1.0,-6.622,1.0,0.174,0.0486,1.6e-06,0.0317,0.824,122.298,4.0,377093.0
1983,0.601,0.859,5.0,-5.263,1.0,0.0276,0.000359,0.00124,0.0871,0.446,125.145,4.0,258027.0
1982,0.724,0.621,2.0,-12.374,1.0,0.0443,0.19,0.0,0.0663,0.702,122.622,4.0,229133.0
1983,0.593,0.59,11.0,-12.461,0.0,0.0401,0.323,0.000114,0.0721,0.772,120.298,4.0,203160.0
1983,0.56,0.55,3.0,-7.378,0.0,0.0357,0.625,0.0,0.556,0.261,136.042,4.0,215907.0
1999,0.742,0.632,11.0,-12.054,0.0,0.0317,0.0204,0.00165,0.0853,0.965,117.137,4.0,204733.0
1977,0.683,0.63,11.0,-8.844,1.0,0.0296,0.363,0.000873,0.314,0.481,102.457,1.0,261440.0
1983,0.61,0.801,9.0,-5.979,0.0,0.0301,0.0867,0.299,0.238,0.835,125.257,4.0,254000.0
1983,0.763,0.391,7.0,-12.171,1.0,0.0331,0.428,0.254,0.0581,0.887,89.587,4.0,316536.0
1983,0.601,0.649,7.0,-10.57,1.0,0.0554,0.0285,7.71e-05,0.127,0.708,121.66,4.0,201133.0
1983,0.492,0.834,4.0,-6.784,1.0,0.112,0.0659,0.0,0.117,0.675,134.222,4.0,204413.0
1983,0.469,0.464,7.0,-17.281,1.0,0.0263,0.0179,2.87e-06,0.577,0.601,95.921,4.0,319800.0
2018,0.622,0.498,0.0,-10.081,1.0,0.0263,0.228,0.5,0.149,0.296,122.185,4.0,238275.0
1982,0.847,0.922,6.0,-4.206,0.0,0.0438,0.0217,0.362,0.0623,0.899,122.195,4.0,362373.0
2011,0.669,0.812,0.0,-8.498,0.0,0.032,0.051,0.0,0.31,0.564,127.369,4.0,242053.0
1975,0.9,0.416,4.0,-12.077,1.0,0.179,0.141,0.00589,0.0309,0.784,96.593,4.0,273733.0
1983,0.688,0.852,11.0,-6.737,1.0,0.0694,0.0847,0.000306,0.446,0.925,124.095,4.0,237573.0
1983,0.847,0.487,8.0,-12.124,0.0,0.064,0.0776,6.66e-05,0.342,0.898,110.966,4.0,295240.0
1983,0.663,0.7,2.0,-10.566,1.0,0.0419,0.00954,0.0,0.0888,0.708,124.38,4.0,234110.0
1983,0.428,0.608,5.0,-13.729,1.0,0.0655,0.0144,0.000211,0.728,0.92,188.643,4.0,131520.0
1983,0.687,0.404,4.0,-12.876,0.0,0.0855,0.173,0.00184,0.113,0.378,122.015,4.0,217920.0
1983,0.491,0.751,7.0,-11.549,1.0,0.0686,0.23,1.22e-05,0.0666,0.916,152.43,4.0,236735.0
1983,0.641,0.796,2.0,-8.56,0.0,0.0407,0.0137,0.000115,0.358,0.727,123.229,4.0,283493.0
1979,0.649,0.829,0.0,-10.663,1.0,0.0283,0.0334,1.56e-05,0.0966,0.966,137.278,4.0,210000.0
1990,0.265,0.788,2.0,-7.923,1.0,0.039,0.427,0.0628,0.966,0.206,81.747,4.0,376133.0
1983,0.865,0.601,7.0,-9.718,0.0,0.0471,0.141,0.0705,0.0808,0.585,132.86,4.0,297013.0
1982,0.452,0.674,5.0,-5.636,0.0,0.0355,0.151,1.09e-06,0.094,0.428,187.159,4.0,352587.0
1983,0.702,0.871,10.0,-6.728,0.0,0.0926,0.127,4.18e-05,0.0819,0.664,107.982,4.0,221520.0
1983,0.625,0.492,2.0,-10.57,1.0,0.0289,0.292,0.0,0.0553,0.705,83.067,4.0,240800.0
2006,0.604,0.748,9.0,-5.243,1.0,0.0379,0.0502,1e-05,0.147,0.849,121.221,4.0,208173.0
1983,0.504,0.904,6.0,-6.863,1.0,0.179,0.356,0.121,0.14,0.772,176.808,4.0,183440.0
2014,0.706,0.674,9.0,-9.096,1.0,0.0292,0.494,3.84e-06,0.0582,0.557,124.311,4.0,190587.0
1982,0.816,0.885,5.0,-5.135,1.0,0.0957,0.229,2.19e-06,0.028,0.964,100.018,4.0,222547.0
1970,0.583,0.924,2.0,-8.277,1.0,0.0314,0.042,0.00531,0.355,0.817,130.335,4.0,260827.0
2022,0.367,0.685,4.0,-14.831,1.0,0.0464,0.00304,0.0478,0.109,0.854,154.953,4.0,245200.0
1977,0.659,0.271,0.0,-13.323,0.0,0.0451,0.47,0.000581,0.0655,0.906,101.585,4.0,185120.0
1983,0.437,0.582,5.0,-13.563,1.0,0.0424,0.00589,1.77e-05,0.321,0.401,174.095,4.0,141027.0
1983,0.689,0.789,2.0,-8.565,1.0,0.0359,0.0684,0.000516,0.297,0.631,110.739,4.0,240667.0
1987,0.723,0.633,0.0,-11.24,0.0,0.0357,0.529,0.0,0.0701,0.898,116.95,4.0,223693.0
1981,0.507,0.803,1.0,-5.176,1.0,0.0388,0.104,0.678,0.054,0.682,120.23,4.0,330427.0
1982,0.673,0.814,9.0,-5.411,1.0,0.0367,0.0133,0.00293,0.343,0.728,147.193,4.0,252200.0
1982,0.766,0.651,2.0,-11.411,0.0,0.0349,0.467,7.71e-05,0.147,0.898,131.487,4.0,204813.0
1983,0.41,0.24,1.0,-14.55,1.0,0.0318,0.318,2e-06,0.0741,0.167,112.808,4.0,296107.0
1983,0.608,0.884,2.0,-6.219,1.0,0.127,0.371,0.0,0.353,0.795,97.894,4.0,166733.0
1983,0.758,0.576,10.0,-11.477,1.0,0.0417,0.589,9.57e-06,0.146,0.712,128.214,4.0,226627.0
1983,0.338,0.279,6.0,-15.254,1.0,0.0353,0.323,0.000714,0.122,0.331,172.496,4.0,220067.0
2001,0.65,0.491,1.0,-9.872,0.0,0.0338,0.0012,0.146,0.0425,0.771,115.947,4.0,220467.0
2012,0.251,0.949,7.0,-4.658,1.0,0.063,0.0978,0.0051,0.928,0.564,152.935,4.0,240133.0
1982,0.776,0.867,3.0,-3.704,0.0,0.0479,0.0495,7.92e-06,0.197,0.918,138.827,4.0,258040.0
1981,0.636,0.907,9.0,-5.96,0.0,0.0429,0.135,1.16e-06,0.0989,0.465,129.063,4.0,227213.0
1983,0.611,0.777,7.0,-5.853,1.0,0.0376,0.127,0.0,0.519,0.682,149.26,4.0,219373.0
1983,0.654,0.743,10.0,-7.44,0.0,0.0605,0.0125,0.0272,0.153,0.632,114.846,4.0,457676.0
1982,0.733,0.372,8.0,-17.274,1.0,0.0369,0.108,1.45e-06,0.096,0.779,99.618,4.0,252667.0
1983,0.756,0.675,11.0,-7.73,1.0,0.0478,0.0248,0.00108,0.0714,0.875,148.049,4.0,220667.0
1982,0.276,0.883,9.0,-5.625,1.0,0.0446,0.000252,0.462,0.0973,0.164,164.052,4.0,266027.0
2010,0.511,0.824,11.0,-4.989,1.0,0.0529,0.177,0.00292,0.95,0.837,140.4,4.0,224987.0
1983,0.432,0.728,2.0,-7.19,1.0,0.041,0.00172,1.9e-05,0.253,0.666,147.783,4.0,241573.0
1983,0.345,0.12,7.0,-21.079,1.0,0.0344,0.633,0.0,0.13,0.296,130.778,4.0,189000.0
1983,0.749,0.849,4.0,-5.761,0.0,0.0544,0.0299,0.000168,0.115,0.959,145.169,4.0,244253.0
1982,0.504,0.906,0.0,-5.376,1.0,0.0413,0.0325,9.57e-06,0.27,0.579,133.659,4.0,279573.0
1990,0.815,0.576,9.0,-13.587,0.0,0.0335,0.0853,1.4e-05,0.0544,0.978,131.126,4.0,241707.0
1983,0.726,0.496,1.0,-14.549,1.0,0.056,0.243,0.000161,0.666,0.827,168.377,4.0,220760.0
1983,0.202,0.644,11.0,-5.212,1.0,0.0324,0.0979,0.0,0.109,0.252,85.04,5.0,267080.0
1982,0.533,0.716,4.0,-10.847,0.0,0.0391,0.111,0.000179,0.856,0.792,152.003,4.0,228827.0
1982,0.49,0.484,7.0,-18.35,1.0,0.0359,0.0017,8.93e-05,0.0398,0.65,168.975,4.0,251200.0
1983,0.679,0.668,2.0,-7.939,1.0,0.0278,0.0233,0.000118,0.196,0.766,124.185,4.0,274080.0
1983,0.646,0.809,1.0,-3.99,0.0,0.0282,0.0854,0.0,0.0806,0.588,139.2,4.0,229467.0
1983,0.796,0.626,10.0,-11.643,0.0,0.0792,0.019,0.0298,0.0359,0.909,111.053,4.0,267240.0
1982,0.267,0.16,8.0,-13.155,1.0,0.0362,0.689,0.0,0.086,0.122,62.308,4.0,244973.0
2020,0.701,0.687,3.0,-7.41,1.0,0.0655,0.82,0.575,0.178,0.744,120.814,4.0,213968.0
1983,0.847,0.627,9.0,-10.933,1.0,0.0326,0.0177,0.00184,0.105,0.965,109.204,4.0,281947.0
1983,0.913,0.476,0.0,-13.823,1.0,0.0531,0.283,0.00127,0.204,0.955,112.73,4.0,252912.0
1982,0.552,0.741,9.0,-7.388,0.0,0.0476,0.00709,0.00136,0.0317,0.506,148.995,4.0,275227.0
1983,0.839,0.623,1.0,-13.712,1.0,0.108,0.346,0.0138,0.314,0.668,103.799,4.0,235373.0
1982,0.798,0.767,9.0,-10.502,1.0,0.0421,0.0725,0.138,0.0985,0.974,129.401,4.0,222387.0
1983,0.656,0.73,4.0,-6.607,1.0,0.041,0.022,0.00322,0.135,0.959,125.489,4.0,173653.0
1982,0.566,0.716,0.0,-12.42,1.0,0.0322,0.0114,0.0135,0.252,0.902,99.82,4.0,199120.0
1983,0.857,0.517,7.0,-12.152,1.0,0.042,0.162,5.14e-05,0.0774,0.966,117.599,4.0,315600.0
1983,0.587,0.237,0.0,-18.466,1.0,0.0272,0.0766,0.0,0.139,0.366,84.764,4.0,211933.0
1983,0.755,0.416,7.0,-14.941,1.0,0.031,0.18,1.81e-06,0.123,0.83,113.997,4.0,271867.0
1983,0.783,0.654,2.0,-5.246,1.0,0.044,0.488,0.468,0.113,0.864,107.591,4.0,206360.0
1983,0.695,0.826,6.0,-5.298,0.0,0.0299,0.361,0.00366,0.113,0.806,138.675,4.0,245933.0
1996,0.654,0.621,7.0,-8.608,1.0,0.027,0.0038,0.000435,0.167,0.626,111.901,4.0,253360.0
1983,0.263,0.379,5.0,-12.391,1.0,0.0314,0.319,1.05e-06,0.128,0.0907,176.241,4.0,233773.0
1983,0.641,0.642,9.0,-10.507,1.0,0.0442,0.178,4.62e-05,0.0667,0.57,98.949,4.0,264000.0
1983,0.619,0.681,0.0,-9.257,1.0,0.0503,0.0653,4.69e-06,0.387,0.964,91.027,4.0,247208.0
1983,0.602,0.877,4.0,-6.606,1.0,0.0515,0.000343,0.635,0.0551,0.617,123.679,4.0,247962.0
1983,0.672,0.488,1.0,-15.441,1.0,0.0349,0.0349,4.32e-06,0.131,0.964,127.887,4.0,221987.0
1983,0.67,0.707,0.0,-9.204,1.0,0.0635,0.368,5.12e-06,0.0683,0.884,161.211,4.0,205200.0
2004,0.817,0.857,9.0,-5.302,0.0,0.0519,0.157,6.64e-05,0.66,0.894,123.81,4.0,268533.0
1982,0.539,0.306,0.0,-15.067,0.0,0.0264,0.404,0.0,0.0608,0.0643,102.245,4.0,293307.0
1979,0.694,0.716,7.0,-7.468,1.0,0.0513,0.00909,0.000814,0.0772,0.889,121.427,4.0,337187.0
1983,0.851,0.808,0.0,-4.695,1.0,0.0355,0.0712,0.0504,0.156,0.89,110.566,4.0,229653.0
1982,0.449,0.942,9.0,-4.23,1.0,0.108,0.0493,0.00565,0.273,0.356,137.557,4.0,205427.0
1983,0.58,0.464,2.0,-13.252,1.0,0.0339,0.19,3e-05,0.263,0.563,89.775,4.0,258252.0
1988,0.817,0.614,5.0,-12.226,1.0,0.16,0.0438,0.0111,0.362,0.756,112.051,4.0,340067.0
2008,0.554,0.863,7.0,-5.715,1.0,0.0493,0.0915,0.0,0.446,0.787,132.574,4.0,205027.0
1982,0.536,0.819,0.0,-11.45,1.0,0.0469,0.019,0.0236,0.152,0.663,165.205,4.0,206573.0
1982,0.45,0.656,2.0,-7.049,1.0,0.0472,0.664,3.02e-06,0.259,0.782,106.61,4.0,287307.0
1982,0.544,0.873,9.0,-7.425,1.0,0.0525,0.0415,1.82e-05,0.0925,0.676,140.902,4.0,337333.0
1982,0.478,0.372,3.0,-9.639,0.0,0.0294,0.743,0.0018,0.0745,0.375,176.048,4.0,242893.0
1983,0.63,0.788,5.0,-6.7,1.0,0.0298,0.00322,0.0237,0.0883,0.63,120.059,4.0,241080.0
1998,0.518,0.803,8.0,-6.337,0.0,0.0318,0.00151,0.0246,0.612,0.633,133.462,4.0,257040.0
1983,0.521,0.814,4.0,-8.27,1.0,0.108,0.066,0.0,0.0868,0.972,153.747,4.0,157067.0
1982,0.61,0.691,2.0,-6.741,1.0,0.0972,0.0385,3.48e-06,0.177,0.663,91.597,4.0,193067.0
2010,0.709,0.75,6.0,-6.93,1.0,0.0478,0.13,0.0,0.0611,0.864,122.337,4.0,234747.0
1983,0.781,0.622,11.0,-9.753,0.0,0.0736,0.121,1.98e-06,0.0677,0.519,122.847,4.0,352173.0
1983,0.663,0.482,1.0,-12.093,1.0,0.0479,0.186,0.0,0.0521,0.314,144.13,4.0,328707.0
1982,0.582,0.761,5.0,-6.599,1.0,0.0317,0.282,3.93e-05,0.125,0.76,141.446,4.0,193173.0
2002,0.577,0.391,7.0,-10.591,1.0,0.0243,0.21,7.2e-05,0.393,0.253,89.676,4.0,253867.0
1982,0.691,0.474,7.0,-9.972,1.0,0.0279,0.0776,2.69e-05,0.113,0.755,109.816,4.0,224013.0
2005,0.661,0.809,2.0,-8.068,0.0,0.0279,0.166,2.88e-06,0.076,0.883,143.608,4.0,243427.0
1983,0.589,0.568,4.0,-15.479,0.0,0.0382,0.0108,0.00158,0.104,0.651,98.088,4.0,246360.0
1983,0.513,0.896,2.0,-4.998,1.0,0.0892,0.179,0.0107,0.666,0.613,141.928,4.0,211327.0
1982,0.45,0.343,3.0,-18.11,1.0,0.04,0.525,0.00288,0.0544,0.311,135.429,4.0,269773.0
1983,0.671,0.902,4.0,-7.085,0.0,0.0717,0.177,4.65e-05,0.0482,0.889,117.133,4.0,200413.0
1982,0.856,0.536,5.0,-11.291,0.0,0.0377,0.271,0.000132,0.114,0.695,103.781,4.0,356227.0
1982,0.639,0.752,2.0,-12.454,1.0,0.0451,0.541,0.0,0.0453,0.966,143.086,4.0,215400.0
1997,0.619,0.753,10.0,-9.743,1.0,0.0894,0.0594,0.689,0.619,0.828,132.383,4.0,220400.0
1982,0.712,0.923,5.0,-5.746,0.0,0.037,0.141,0.00194,0.0817,0.743,121.28,4.0,316427.0
1982,0.551,0.753,2.0,-10.074,1.0,0.0337,0.0104,2.98e-06,0.115,0.52,122.813,4.0,250800.0
1982,0.475,0.954,4.0,-3.565,1.0,0.0532,0.0334,2.34e-05,0.234,0.761,151.942,4.0,273187.0
1983,0.451,0.962,0.0,-3.947,1.0,0.0734,0.0188,3.17e-06,0.277,0.377,131.435,4.0,323707.0
1983,0.608,0.782,8.0,-11.504,1.0,0.0355,0.129,0.0,0.188,0.885,119.999,4.0,234427.0
1982,0.748,0.302,0.0,-15.334,1.0,0.028,0.835,0.298,0.198,0.815,95.614,4.0,258013.0
1996,0.655,0.751,9.0,-10.689,1.0,0.0311,0.066,0.0,0.303,0.746,110.755,4.0,178190.0
1982,0.691,0.812,0.0,-7.772,1.0,0.0558,0.0433,1.16e-06,0.299,0.685,127.568,4.0,220627.0
1982,0.675,0.733,9.0,-4.5,1.0,0.0443,0.446,1.8e-05,0.201,0.83,175.011,4.0,279400.0
1984,0.578,0.392,2.0,-15.551,1.0,0.0298,0.138,0.0,0.231,0.62,108.03,4.0,206400.0
1989,0.666,0.667,11.0,-9.486,0.0,0.0388,0.00394,0.000148,0.0733,0.558,118.556,4.0,474467.0
1981,0.699,0.68,11.0,-8.228,1.0,0.0599,0.224,0.0,0.0529,0.857,113.889,4.0,174347.0
1982,0.744,0.376,4.0,-14.996,0.0,0.0366,0.0815,0.0,0.108,0.42,100.78,4.0,262173.0
2013,0.476,0.688,10.0,-8.539,0.0,0.0875,0.2,0.00535,0.0308,0.959,195.577,4.0,175391.0
1984,0.598,0.901,2.0,-6.081,1.0,0.0359,0.116,0.0401,0.178,0.814,153.24,4.0,231120.0
1982,0.585,0.795,2.0,-8.269,0.0,0.0358,0.0412,0.291,0.0834,0.865,109.011,4.0,326747.0
1981,0.545,0.724,0.0,-7.938,0.0,0.0294,0.0113,0.0545,0.236,0.558,130.695,4.0,347507.0
1983,0.802,0.672,10.0,-9.419,0.0,0.0562,0.00185,0.0508,0.281,0.686,114.358,4.0,370027.0
1982,0.727,0.486,5.0,-15.321,0.0,0.0777,0.158,4.63e-05,0.269,0.943,102.858,4.0,233907.0
1983,0.589,0.656,2.0,-6.971,1.0,0.0359,0.396,0.0,0.0401,0.77,200.077,4.0,200133.0
1979,0.495,0.293,2.0,-14.844,1.0,0.0257,0.0478,0.00287,0.123,0.446,99.069,4.0,271867.0
1982,0.777,0.456,1.0,-12.736,1.0,0.033,0.196,3.23e-05,0.0473,0.727,111.981,4.0,300880.0
1982,0.646,0.717,4.0,-11.224,1.0,0.03,0.0202,0.000816,0.0612,0.94,129.925,4.0,195733.0
1983,0.725,0.73,9.0,-6.514,1.0,0.0299,0.312,0.0,0.161,0.805,100.021,4.0,193387.0
1982,0.505,0.701,0.0,-12.031,1.0,0.0349,0.0148,0.000405,0.406,0.616,164.684,4.0,248867.0
1980,0.472,0.842,8.0,-10.719,1.0,0.0553,0.018,0.181,0.329,0.716,139.488,4.0,193173.0
1989,0.429,0.771,9.0,-9.552,1.0,0.0428,0.14,0.0,0.713,0.807,174.37,4.0,201000.0
1982,0.565,0.733,1.0,-8.808,1.0,0.035,0.00321,0.742,0.0793,0.842,133.376,4.0,229347.0
1982,0.615,0.563,9.0,-7.585,1.0,0.0254,0.283,0.00118,0.117,0.547,105.772,4.0,295053.0
1982,0.534,0.869,0.0,-4.76,1.0,0.0328,0.00203,0.000154,0.771,0.941,122.499,4.0,198800.0
1982,0.637,0.85,0.0,-5.054,1.0,0.0351,0.00487,0.00018,0.152,0.52,126.106,4.0,213973.0
1982,0.736,0.876,11.0,-5.894,0.0,0.0839,0.182,0.00776,0.119,0.802,125.843,4.0,204267.0
1983,0.711,0.647,6.0,-5.225,0.0,0.0353,0.17,0.0,0.234,0.504,132.752,4.0,253653.0
1979,0.635,0.686,9.0,-10.032,1.0,0.0327,0.00355,0.000908,0.106,0.88,130.557,4.0,209000.0
2003,0.822,0.962,7.0,-5.29,0.0,0.0492,0.076,0.00729,0.351,0.965,131.443,4.0,191467.0
1982,0.862,0.588,0.0,-11.363,1.0,0.0536,0.109,0.000452,0.0869,0.778,117.464,4.0,352067.0
1982,0.574,0.519,4.0,-10.85,1.0,0.0417,0.144,0.0,0.19,0.925,135.104,4.0,248333.0
1982,0.679,0.609,0.0,-9.482,0.0,0.0347,0.0957,0.00113,0.0474,0.695,132.467,4.0,198000.0
1982,0.645,0.273,9.0,-18.771,1.0,0.0295,0.326,0.0,0.166,0.509,108.965,4.0,292897.0
2014,0.624,0.696,5.0,-8.684,1.0,0.0418,0.153,1.34e-05,0.0891,0.564,112.028,4.0,232827.0
1999,0.792,0.476,6.0,-11.707,1.0,0.0412,0.372,0.0157,0.027,0.82,98.871,4.0,375400.0
2018,0.644,0.978,11.0,-9.273,1.0,0.209,0.0108,0.00034,0.0987,0.44,139.725,4.0,283333.0
1983,0.716,0.534,9.0,-11.1,1.0,0.0326,0.345,0.0059,0.0654,0.497,100.219,4.0,293907.0
2014,0.471,0.602,7.0,-12.614,1.0,0.0655,0.0218,0.00721,0.0596,0.715,176.001,4.0,216712.0
2022,0.321,0.778,0.0,-3.929,1.0,0.0521,0.603,1.51e-06,0.953,0.226,119.691,4.0,441440.0
1982,0.587,0.913,9.0,-4.209,1.0,0.0444,0.0201,0.155,0.157,0.797,136.611,4.0,254733.0
1981,0.782,0.637,2.0,-12.656,1.0,0.0268,0.149,2.25e-05,0.0513,0.924,102.216,4.0,206960.0
1981,0.739,0.459,11.0,-14.42,0.0,0.0294,0.129,0.0194,0.0474,0.892,107.115,4.0,222320.0
1982,0.703,0.422,11.0,-8.297,1.0,0.0378,0.188,0.00311,0.0851,0.442,140.494,4.0,305707.0
1982,0.741,0.847,2.0,-7.292,1.0,0.0324,0.126,2.06e-05,0.534,0.687,107.783,4.0,337200.0
1982,0.377,0.326,5.0,-12.515,1.0,0.0292,0.249,0.000686,0.111,0.222,163.741,4.0,241040.0
1983,0.843,0.46,10.0,-13.512,0.0,0.054,0.00891,0.00247,0.132,0.84,109.123,4.0,357812.0
2022,0.588,0.91,0.0,-5.0,1.0,0.0311,0.196,4.79e-06,0.318,0.587,115.389,4.0,235973.0
1982,0.743,0.836,2.0,-6.465,1.0,0.116,0.0804,0.0,0.384,0.82,113.375,4.0,188987.0
2004,0.876,0.535,5.0,-11.31,0.0,0.0368,0.0861,0.00738,0.265,0.905,123.104,4.0,222440.0
1982,0.653,0.358,2.0,-19.537,1.0,0.0424,0.0466,0.0148,0.0774,0.72,139.117,4.0,308600.0
1982,0.731,0.347,9.0,-16.691,1.0,0.0398,0.31,1.29e-05,0.0946,0.855,105.791,4.0,195507.0
1982,0.71,0.773,0.0,-10.803,1.0,0.0318,0.136,2.49e-05,0.265,0.961,138.55,4.0,240533.0
1992,0.696,0.527,8.0,-14.275,1.0,0.0329,0.108,0.000897,0.0377,0.974,128.962,4.0,159867.0
1982,0.66,0.532,7.0,-12.418,1.0,0.081,0.426,0.0,0.117,0.746,76.176,4.0,264667.0
1982,0.586,0.574,4.0,-10.83,1.0,0.0312,0.135,0.0,0.169,0.739,146.738,4.0,211227.0
1982,0.46,0.562,9.0,-7.672,1.0,0.0282,0.563,0.00106,0.24,0.776,118.952,3.0,315907.0
1982,0.659,0.737,9.0,-8.385,1.0,0.0372,0.18,0.0,0.249,0.777,114.999,3.0,253173.0
1982,0.635,0.41,0.0,-9.537,1.0,0.0257,0.524,0.0,0.0447,0.629,81.237,4.0,227556.0
1982,0.481,0.891,4.0,-4.093,0.0,0.0993,0.279,1.14e-05,0.171,0.56,128.097,4.0,232480.0
1982,0.71,0.807,11.0,-7.819,0.0,0.0368,0.0636,0.00334,0.0718,0.972,122.428,4.0,223467.0
1982,0.718,0.783,10.0,-7.189,0.0,0.0408,0.0483,0.00124,0.387,0.504,106.671,4.0,262507.0
1983,0.598,0.655,4.0,-8.428,0.0,0.0363,0.01,1.04e-05,0.119,0.961,137.321,4.0,232733.0
1994,0.805,0.418,7.0,-14.374,1.0,0.0979,0.459,0.0,0.288,0.966,149.724,4.0,205427.0
1982,0.433,0.546,11.0,-10.331,1.0,0.042,0.127,0.0,0.182,0.486,125.219,4.0,250693.0
2008,0.66,0.927,5.0,-5.867,0.0,0.156,0.461,5.73e-05,0.699,0.458,136.247,4.0,211533.0
1982,0.624,0.991,1.0,-3.467,0.0,0.135,0.0289,0.0107,0.0477,0.535,95.472,4.0,209213.0
1982,0.723,0.598,6.0,-14.328,1.0,0.0456,0.00549,0.000556,0.0701,0.793,139.815,4.0,303800.0
1982,0.529,0.49,6.0,-10.077,0.0,0.0391,0.408,5.18e-06,0.11,0.364,162.029,4.0,235773.0
1982,0.762,0.446,9.0,-15.386,1.0,0.0439,0.0311,0.0,0.0867,0.47,121.366,4.0,227533.0
1988,0.326,0.804,4.0,-13.688,1.0,0.0708,0.00456,0.00339,0.654,0.567,170.945,4.0,210640.0
1981,0.589,0.913,10.0,-5.913,1.0,0.0365,0.1,0.00139,0.153,0.684,134.898,4.0,252821.0
1982,0.62,0.936,7.0,-4.593,1.0,0.0308,0.0261,0.0,0.0679,0.763,97.527,4.0,175747.0
1982,0.389,0.84,6.0,-10.015,0.0,0.0442,0.0393,0.00155,0.085,0.493,176.589,4.0,262827.0
1982,0.974,0.503,1.0,-6.06,0.0,0.048,0.0029,0.000914,0.0848,0.946,108.442,4.0,298973.0
1981,0.799,0.605,11.0,-9.774,1.0,0.0303,0.329,5.66e-06,0.108,0.952,126.303,4.0,269367.0
1999,0.611,0.579,0.0,-4.125,0.0,0.0303,0.673,0.0,0.102,0.58,106.989,4.0,256705.0
1982,0.698,0.456,0.0,-12.773,1.0,0.039,0.356,2.96e-05,0.0313,0.796,81.66,4.0,322333.0
1982,0.671,0.373,9.0,-18.064,1.0,0.0323,0.257,8.01e-05,0.0481,0.732,92.718,4.0,295893.0
2002,0.831,0.47,5.0,-10.939,1.0,0.0529,0.176,0.0,0.097,0.79,108.969,4.0,169987.0
1982,0.805,0.602,0.0,-9.7,0.0,0.0579,0.119,0.000122,0.0581,0.744,94.382,4.0,238600.0
1982,0.724,0.498,11.0,-13.083,0.0,0.0423,0.0405,8.56e-05,0.0761,0.823,88.825,4.0,273173.0
1983,0.711,0.466,0.0,-13.933,1.0,0.0323,0.298,1.77e-06,0.0975,0.952,128.162,4.0,184533.0
1982,0.797,0.872,9.0,-6.727,0.0,0.0575,0.291,0.0,0.284,0.866,129.885,4.0,222427.0
1988,0.532,0.513,0.0,-11.419,1.0,0.0274,0.347,6.44e-06,0.146,0.676,121.093,4.0,248933.0
1981,0.447,0.744,2.0,-4.613,1.0,0.0311,3.62e-05,0.106,0.21,0.552,139.959,4.0,226693.0
1982,0.281,0.823,7.0,-5.044,1.0,0.0509,0.0395,0.0056,0.0812,0.515,209.758,4.0,243267.0
1995,0.775,0.866,9.0,-3.598,1.0,0.0295,0.135,0.0376,0.152,0.875,131.338,4.0,295067.0
1982,0.687,0.649,9.0,-6.776,0.0,0.0273,0.0381,1.08e-05,0.043,0.641,114.811,4.0,217960.0
2005,0.51,0.317,5.0,-16.22,1.0,0.0287,0.539,0.000252,0.0846,0.473,81.097,4.0,168773.0
1982,0.688,0.74,2.0,-10.276,1.0,0.0287,0.0281,9.39e-05,0.0851,0.934,122.698,4.0,237013.0
2021,0.627,0.424,5.0,-19.181,0.0,0.0252,0.000295,0.00165,0.985,0.348,98.557,4.0,353312.0
1982,0.664,0.689,6.0,-10.063,1.0,0.0305,0.142,2.82e-06,0.115,0.605,132.15,4.0,302373.0
1982,0.751,0.852,9.0,-4.904,1.0,0.0295,0.0365,0.0,0.11,0.939,116.542,4.0,205160.0
1982,0.772,0.679,9.0,-10.47,1.0,0.0421,0.473,0.0215,0.165,0.886,123.597,4.0,381107.0
