release_date,release_date_precision,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,duration_ms,popularity,peak-rank
7/17/2000,day,0.607,0.82,11,-7.754,1,0.0597,0.0541,6.80E-05,0.269,0.768,126.988,4,207507,69,58
,,,,,,,,,,,,,,,,1
1/1/2001,day,0.682,0.957,9,-7.727,0,0.0288,0.21,0.00016,0.922,0.539,131.969,4,194440,13,7
4/3/2001,day,0.603,0.739,2,-3.356,1,0.153,0.14,0,0.912,0.212,106.052,4,300773,34,28
10/1/2000,day,0.676,0.601,0,-4.905,1,0.0297,0.103,0,0.147,0.206,119.94,4,285387,48,34
2/2/2001,day,0.668,0.405,4,-7.629,1,0.0277,0.592,0,0.115,0.234,131.064,4,216173,55,13
1/1/2000,day,0.623,0.896,0,-4.719,1,0.247,0.035,0,0.0941,0.613,95.158,4,300933,56,28
10/24/2000,day,0.492,0.969,9,-4.419,1,0.0491,0.0014,1.32E-06,0.0787,0.538,95.136,4,157333,78,66
11/9/1999,day,0.569,0.767,8,-6.37,1,0.0331,0.0292,0,0.0822,0.548,123.734,4,215733,36,10
,,,,,,,,,,,,,,,,29
1/1/2000,day,0.677,0.648,0,-4.4,1,0.0259,0.0987,0,0.554,0.448,116.128,4,260267,58,23
11/9/1999,day,0.627,0.716,2,-7.175,1,0.0352,0.127,0,0.0344,0.734,101.99,4,186067,60,75
,,,,,,,,,,,,,,,,39
3/2/2001,day,0.802,0.552,5,-4.796,0,0.0503,0.0492,1.70E-06,0.0224,0.601,105.481,4,214560,62,56
10/31/2000,day,0.797,0.586,1,-4.991,0,0.25,0.00398,0,0.0523,0.414,99.085,4,295960,39,11
,,,,,,,,,,,,,,,,6
3/12/2001,day,0.613,0.697,2,-8.618,1,0.133,0.0194,0,0.332,0.476,122.746,4,320357,77,75
1/1/2001,day,0.539,0.966,1,-5.02,1,0.433,0.0542,0,0.466,0.432,99.142,4,235533,40,44
2/21/2000,day,0.488,0.445,5,-8.123,1,0.0241,0.608,3.69E-05,0.16,0.246,70.084,4,233507,22,82
,,,,,,,,,,,,,,,,59
2/27/2001,day,0.867,0.739,7,-5.699,1,0.259,0.00785,0,0.121,0.881,156.067,4,253360,47,61
3/13/2001,day,0.819,0.582,7,-5.533,0,0.118,0.0607,0,0.148,0.635,104.607,4,284467,52,97
1/1/2000,day,0.785,0.784,11,-6.208,0,0.0578,0.0135,3.18E-05,0.07,0.653,108.013,4,318733,36,78
,,,,,,,,,,,,,,,,63
1/18/2000,day,0.751,0.568,5,-5.431,0,0.0872,0.136,0,0.0288,0.646,128.002,4,246720,56,87
1/1/1999,day,0.439,0.665,7,-7.671,1,0.0351,0.474,1.56E-05,0.26,0.328,168.707,4,223467,48,58
2001,year,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4,307154,78,42
4/4/2000,day,0.773,0.686,11,-6.596,0,0.163,0.00224,2.06E-06,0.347,0.661,100.542,4,247533,54,64
1/1/2007,day,0.666,0.7,0,-6.083,1,0.0267,0.131,0,0.254,0.644,104.021,4,224107,47,9
1/1/2000,day,0.467,0.619,8,-6.046,0,0.0345,0.216,0,0.0886,0.346,167.907,4,236107,53,32
2001,year,0.484,0.905,10,-3.993,1,0.135,0.0936,0,0.286,0.767,182.058,4,172000,51,81
10/31/2000,day,0.93,0.425,1,-6.242,1,0.28,0.0286,0,0.15,0.482,94.582,4,187840,46,33
9/7/2000,day,0.892,0.803,6,-4.977,0,0.233,0.0656,0,0.169,0.652,106.015,4,204427,33,37
9/19/2000,day,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,4,280973,44,40
1/23/2001,day,0.786,0.842,4,-5.115,0,0.0707,0.00305,3.54E-06,0.473,0.685,97.577,4,221227,68,71
9/26/2000,day,0.92,0.861,7,-5.435,1,0.218,0.211,2.59E-05,0.0288,0.718,97.969,4,211400,56,86
3/13/2001,day,0.655,0.553,9,-6.854,0,0.0891,0.0636,1.73E-05,0.126,0.531,70.033,4,224667,45,96
1/1/2001,day,0.706,0.326,8,-10.45,0,0.116,0.538,8.06E-06,0.171,0.705,145.976,4,318667,56,4
,,,,,,,,,,,,,,,,3
9/1/2000,day,0.497,0.987,9,-0.884,1,0.098,0.0308,0.00463,0.123,0.455,144.013,4,203773,35,14
11/6/2000,day,0.721,0.723,2,-7.08,0,0.0631,0.102,4.40E-06,0.0651,0.761,88.933,4,263440,58,26
8/8/2000,day,0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,94.759,4,227600,79,71
2001,year,0.66,0.71,1,-4.541,1,0.0409,0.0106,7.01E-06,0.0736,0.233,97.988,4,264933,59,99
,,,,,,,,,,,,,,,,86
9/26/2000,day,0.637,0.523,4,-7.802,1,0.0326,0.296,0,0.101,0.238,125.979,4,231200,54,23
1/1/2006,day,0.627,0.647,11,-6.818,1,0.0294,0.0457,0,0.0655,0.521,91.015,4,272053,52,1
1/1/2000,day,0.385,0.342,2,-7.749,1,0.0285,0.416,0,0.119,0.131,132.864,4,308933,67,6
10/31/2000,day,0.843,0.806,4,-5.946,0,0.269,0.143,0,0.0771,0.613,94.948,4,270507,83,21
8/1/2000,day,0.43,0.708,7,-6.804,1,0.0351,0.133,0,0.238,0.356,173.706,4,281427,38,34
1999,year,0.454,0.92,0,-5.498,1,0.037,0.0007,4.47E-05,0.102,0.417,94.071,4,202027,47,44
9/23/2022,day,0.722,0.926,8,-5.849,1,0.209,0.0945,2.70E-06,0.128,0.605,155.898,4,226667,0,57
2000,year,0.545,0.865,11,-5.708,0,0.0286,0.00664,1.10E-05,0.168,0.543,99.009,4,233933,79,1
2/27/2001,day,0.578,0.86,2,-6.011,1,0.0366,0.00582,0,0.246,0.512,108.051,4,216293,32,42
4/18/2000,day,0.548,0.542,1,-8.435,0,0.0409,0.544,0,0.148,0.389,83.106,4,271868,47,15
,,,,,,,,,,,,,,,,2
1/1/1999,day,0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,4,274800,65,3
1/1/1999,day,0.566,0.718,7,-6.371,1,0.0292,0.206,0,0.223,0.503,148.139,4,240600,41,71
1/1/2000,day,0.663,0.721,1,-7.455,1,0.0259,0.0635,2.74E-05,0.0737,0.479,108.014,4,251200,40,47
11/13/2000,day,0.653,0.429,11,-10.473,1,0.0297,0.0849,0.00371,0.0693,0.627,146.073,4,274933,70,1
11/2/1998,day,0.737,0.543,8,-10.403,1,0.0374,0.0598,0.01,0.103,0.256,112.016,4,265667,71,1
1999,year,0.58,0.487,7,-9.809,1,0.0318,0.437,0,0.0968,0.317,126.972,4,207560,31,79
5/1/2001,day,0.684,0.839,8,-2.59,1,0.26,0.294,1.11E-06,0.0813,0.786,91.136,4,255724,33,45
1/1/2000,day,0.539,0.926,2,-6.495,1,0.0499,0.014,0.00136,0.36,0.454,136.279,4,246400,65,75
9/19/2000,day,0.301,0.823,1,-4.072,1,0.0433,0.000144,0.000309,0.0833,0.372,152.017,4,236867,63,57
3/21/2000,day,0.55,0.587,2,-6.279,1,0.0329,0.354,0,0.128,0.466,165.975,4,284760,67,39
10/1/2010,day,0.711,0.565,4,-4.213,1,0.027,0.589,4.58E-05,0.116,0.447,120.048,4,196093,27,98
11/21/2000,day,0.696,0.874,10,-3.318,0,0.0772,0.117,0,0.331,0.747,104.196,4,204800,63,21
1/1/2000,day,0.673,0.812,0,-3.436,1,0.0468,0.348,0,0.106,0.96,95.024,4,184107,41,30
10/31/2000,day,0.8,0.922,4,-5.125,0,0.24,0.301,9.31E-06,0.0352,0.801,98.631,4,227867,61,5
5/9/2000,day,0.643,0.368,11,-8.379,0,0.033,0.0237,1.35E-06,0.157,0.414,125.95,4,268516,57,50
1/1/2000,day,0.566,0.794,6,-5.537,1,0.0298,0.395,1.09E-05,0.145,0.725,147.106,4,188333,37,52
,,,,,,,,,,,,,,,,56
1/1/2000,day,0.774,0.684,1,-4.721,0,0.0408,0.0687,9.34E-05,0.0765,0.354,98.001,4,236827,57,11
2001,year,0.823,0.7,0,-5.042,0,0.035,0.0264,0,0.0531,0.75,108.019,4,210400,48,26
5/16/2000,day,0.707,0.923,11,-3.957,1,0.0521,0.128,0.000437,0.273,0.842,108.049,4,203000,66,76
,,,,,,,,,,,,,,,,93
1/1/2000,day,0.841,0.835,8,-6.191,0,0.308,0.263,0,0.108,0.702,133.024,4,294040,47,2
1/1/2001,day,0.779,0.788,2,-4.63,0,0.0362,0.278,2.50E-06,0.0708,0.791,119.999,4,206933,25,10
1/1/2002,day,0.719,0.863,5,-4.148,0,0.435,0.414,5.19E-06,0.147,0.765,87.579,1,239933,57,11
,,,,,,,,,,,,,,,,47
5/4/1999,day,0.605,0.804,5,-7.521,1,0.0363,0.265,4.93E-06,0.345,0.601,98.866,4,217733,54,68
2000,year,0.493,0.88,6,-6.424,0,0.0693,0.0108,2.66E-05,0.226,0.389,147.913,4,264800,60,25
10/10/2000,day,0.612,0.663,1,-9.314,1,0.035,0.00931,0.0152,0.0637,0.558,100.178,4,336360,56,83
2000,year,0.856,0.804,1,-6.148,1,0.231,0.311,0,0.322,0.83,107.377,4,243160,40,83
9/25/2000,day,0.584,0.429,3,-9.289,1,0.028,0.23,0,0.0708,0.355,138.884,4,234160,44,27
4/2/2000,day,0.936,0.678,4,-3.012,0,0.21,0.0795,0,0.0838,0.822,96.911,4,255640,63,55
10/17/2000,day,0.603,0.933,1,-3.358,1,0.171,0.00591,0,0.206,0.709,96.306,4,213760,76,34
1/1/2000,day,0.915,0.79,6,-3.186,0,0.207,0.16,0,0.112,0.967,140.095,4,275907,65,77
11/7/2000,day,0.42,0.463,6,-9.056,1,0.12,0.068,0,0.119,0.659,78.83,4,334000,46,34
1/1/2000,day,0.754,0.376,0,-7.561,1,0.204,0.404,0,0.358,0.554,95.018,4,251427,62,76
11/21/2000,day,0.575,0.786,9,-4.353,1,0.0296,0.252,0,0.159,0.518,96.102,4,230093,72,65
6/1/1999,day,0.592,0.39,9,-10.642,1,0.027,0.477,0,0.12,0.143,146.039,4,226227,57,21
1/1/2000,day,0.517,0.808,10,-4.519,1,0.0262,0.0769,0,0.298,0.52,85.052,4,230960,24,14
2000,year,0.713,0.963,7,-3.979,1,0.12,0.247,0,0.125,0.631,123.82,4,208533,32,31
6/8/2001,day,0.533,0.621,0,-6.285,1,0.032,0.0549,0,0.219,0.279,81.594,4,293160,29,9
6/27/2000,day,0.834,0.481,2,-7.824,0,0.188,0.0732,0,0.0934,0.406,89.849,4,285907,63,29
,,,,,,,,,,,,,,,,54
4/4/2000,day,0.742,0.732,2,-6.046,0,0.0311,0.0424,0.00446,0.101,0.694,97.922,4,298960,54,94
2000,year,0.85,0.674,7,-7.981,0,0.0373,0.309,0.000645,0.0356,0.74,115.005,4,220107,52,98
2/21/2000,day,0.596,0.706,2,-5.562,1,0.0261,0.359,0,0.36,0.705,146.095,4,233880,60,15
1/9/2001,day,0.743,0.77,1,-4.069,0,0.284,0.0567,0,0.063,0.744,94.879,4,226267,37,31
8/14/2000,day,0.747,0.646,7,-9.185,1,0.191,0.273,3.70E-06,0.0931,0.73,87.011,4,259333,49,4
10/9/2003,day,0.701,0.503,5,-7.535,1,0.026,0.572,0,0.333,0.726,94.073,4,154200,36,8
5/23/2000,day,0.78,0.768,6,-4.325,0,0.238,0.0371,2.34E-06,0.518,0.507,80.063,4,404107,85,35
2000,year,0.739,0.75,0,-4.513,0,0.0278,0.205,0,0.157,0.758,109.983,4,200160,60,39
3/11/2016,day,0.552,0.612,7,-11.595,1,0.0239,0.00537,0.0592,0.594,0.565,94.757,4,174216,0,38
1/1/2007,day,0.732,0.467,1,-4.951,1,0.07,0.235,0,0.0528,0.553,120.136,4,195080,39,45
6/14/2000,day,0.42,0.268,1,-10.217,1,0.0332,0.484,0,0.0892,0.27,138.595,4,244000,30,51
6/16/2000,day,0.777,0.846,10,-3.11,0,0.194,0.0508,0,0.309,0.646,105.45,4,232800,56,4
2000,year,0.63,0.95,1,-4.012,1,0.0806,0.000915,6.51E-06,0.373,0.858,143.866,4,280627,61,80
9/1/2000,day,0.68,0.857,7,-4.132,1,0.0373,0.0151,2.88E-05,0.056,0.794,95.349,4,285160,59,64
1/1/2000,day,0.818,0.883,0,-4.547,1,0.0695,0.0202,0.000767,0.243,0.405,93.67,4,250173,55,63
9/28/1999,day,0.443,0.596,0,-5.366,0,0.0294,0.688,0,0.167,0.186,115.597,4,236960,44,75
1/1/2000,day,0.603,0.782,2,-4.832,1,0.162,0.118,0,0.363,0.731,124.303,5,257893,58,12
1/1/2000,day,0.694,0.617,10,-3.559,0,0.049,0.226,0,0.247,0.305,114.064,4,297893,43,15
1/30/2001,day,0.694,0.947,11,-3.91,0,0.0546,0.00621,0.0395,0.133,0.518,105.019,4,208733,19,11
9/19/2000,day,0.736,0.802,7,-8.527,1,0.0663,0.00149,0.0876,0.14,0.871,119.854,4,225973,47,70
5/23/2000,day,0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85E-06,0.375,0.527,95.468,4,256133,56,54
9/26/2000,day,0.658,0.434,1,-8.527,1,0.025,0.354,1.75E-05,0.112,0.218,83.921,4,232640,50,14
4/18/2000,day,0.55,0.832,10,-7.773,1,0.0296,0.133,3.96E-05,0.189,0.627,99.917,4,255773,27,45
11/14/2000,day,0.664,0.877,2,-4.251,1,0.0334,0.000542,2.95E-05,0.284,0.961,146.804,4,220947,63,1
8/30/2000,day,0.698,0.435,1,-6.876,1,0.0445,0.0897,0,0.275,0.208,119.988,4,251307,39,1
9/19/2000,day,0.629,0.655,2,-3.798,1,0.0302,0.103,0,0.12,0.764,76.7,4,188640,32,35
1/1/2006,day,0.708,0.608,9,-8.885,1,0.0395,0.188,0.0024,0.254,0.897,121.997,4,193091,0,52
9/12/2000,day,0.859,0.622,11,-8.196,1,0.0445,0.0661,0,0.0394,0.433,134.007,4,243533,58,70
10/1/2000,day,0.659,0.468,8,-7.439,1,0.0232,0.363,0,0.0964,0.37,99.066,4,257400,51,80
6/14/1999,day,0.649,0.852,5,-6.519,0,0.0307,0.00119,3.32E-05,0.0937,0.288,96.653,4,218760,59,75
1/1/2004,day,0.637,0.268,9,-14.594,1,0.0286,0.52,4.55E-06,0.0826,0.294,114.366,3,177160,49,93
,,,,,,,,,,,,,,,,24
2004,year,0.438,0.386,4,-10.024,1,0.034,0.689,0,0.113,0.281,131.926,4,291200,34,27
1/1/2000,day,0.266,0.333,10,-9.876,1,0.031,0.59,0,0.121,0.0796,109.479,4,247040,49,23
9/10/1999,day,0.414,0.402,10,-8.911,0,0.0427,0.7,0,0.363,0.171,105.368,4,340040,49,40
4/25/2006,day,0.436,0.946,8,-4.755,0,0.103,0.00121,0,0.215,0.603,93.544,4,191133,59,20
1/1/2000,day,0.765,0.706,6,-5.477,0,0.026,0.047,4.25E-06,0.36,0.669,116.02,4,173760,57,42
,,,,,,,,,,,,,,,,65
10/31/2000,day,0.724,0.416,5,-8.964,0,0.0841,0.365,0,0.0969,0.578,151.181,4,348893,56,57
2000,year,0.582,0.923,6,-6.782,1,0.0555,0.291,0,0.0621,0.953,161.934,4,185333,23,98
9/26/2000,day,0.543,0.79,0,-6.145,1,0.0491,0.0513,3.55E-06,0.0981,0.655,123.631,4,205160,44,42
5/16/2000,day,0.223,0.902,11,-5.955,1,0.0579,0.00587,1.63E-06,0.34,0.539,98.038,4,258113,42,96
8/22/2000,day,0.839,0.641,10,-5.669,0,0.0858,0.0324,4.56E-06,0.0602,0.927,97.004,4,242560,58,6
1999,year,0.829,0.915,8,-3.205,1,0.106,0.226,1.25E-05,0.246,0.779,118.903,4,203333,66,76
9/26/2000,day,0.914,0.607,7,-5.658,1,0.32,0.0626,0,0.0515,0.666,98.054,4,256973,59,2
1/1/2000,day,0.551,0.913,0,-4.063,0,0.0466,0.0263,1.35E-05,0.347,0.544,119.992,4,224493,81,68
1/1/2000,day,0.864,0.869,1,-3.602,1,0.129,0.255,0.000134,0.0469,0.93,100.011,4,220200,56,5
8/20/2013,day,0.65,0.793,7,-8.896,1,0.281,0.00317,0.39,0.128,0.318,201.979,4,190099,2,1
7/27/1999,day,0.771,0.685,1,-4.639,1,0.0567,0.00543,0.00157,0.0537,0.683,88.997,4,230200,71,13
1/1/1999,day,0.746,0.443,1,-7.693,0,0.0771,0.282,0,0.14,0.272,119.311,4,274227,64,33
1/1/2000,day,0.889,0.648,2,-6.885,1,0.109,0.00828,0,0.113,0.58,81.388,4,259173,33,83
2000,year,0.693,0.722,6,-6.387,0,0.0421,0.244,0,0.0425,0.96,107.975,4,208667,51,91
2007,year,0.698,0.628,11,-6.359,1,0.0336,0.182,0,0.0736,0.669,126.394,4,212200,15,3
6/7/2005,day,0.857,0.851,0,-7.851,1,0.293,0.0849,0,0.316,0.899,143.737,4,267640,35,1
,,,,,,,,,,,,,,,,7
10/16/2000,day,0.369,0.528,1,-6.648,1,0.0285,0.307,0,0.229,0.336,153.898,3,232507,8,22
2000,year,0.625,0.563,9,-6.506,0,0.0387,0.437,5.05E-06,0.175,0.364,120.023,4,289000,58,71
2000,year,0.788,0.594,6,-4.864,0,0.336,0.0249,1.65E-05,0.0534,0.691,83.84,4,228907,56,83
4/25/2001,day,0.589,0.89,4,-3.719,0,0.0603,0.000481,0.00082,0.201,0.692,90.598,4,199907,80,60
2000,year,0.753,0.45,9,-6.909,1,0.0919,0.274,2.05E-06,0.321,0.56,109.408,4,288933,51,80
1/1/2000,day,0.677,0.481,7,-5.613,0,0.0522,0.15,0,0.0747,0.246,134.01,4,280200,30,98
1/1/2000,day,0.939,0.727,4,-4.349,0,0.235,0.0346,0,0.0854,0.662,96.968,4,261693,56,57
,,,,,,,,,,,,,,,,57
1/1/1999,day,0.459,0.83,2,-6.254,1,0.0364,5.15E-05,0.00014,0.206,0.431,155.827,4,316733,71,32
2000,year,0.869,0.887,0,-4.505,1,0.0993,0.0605,0,0.148,0.784,129.221,4,198400,67,64
9/17/2001,day,0.343,0.434,7,-7.072,1,0.0298,0.648,0,0.126,0.14,144.479,4,204627,29,44
4/18/2000,day,0.667,0.627,6,-10.488,0,0.0654,0.0972,5.19E-05,0.111,0.784,186.081,4,232560,53,95
1/1/2000,day,0.534,0.892,4,-5.04,0,0.028,0.000697,0,0.109,0.749,128.834,4,211027,50,7
6/8/1999,day,0.592,0.767,9,-2.788,0,0.027,0.0021,0.00165,0.127,0.328,96.483,4,329733,83,40
9/7/2000,day,0.944,0.886,1,-4.121,1,0.135,0.0462,0,0.0429,0.912,117.03,4,204733,45,60
1/1/2001,day,0.771,0.796,5,-3.081,0,0.076,0.0993,0.00278,0.0981,0.801,99.316,4,265027,48,80
1/1/2000,day,0.514,0.817,7,-6.489,1,0.05,0.0118,8.25E-06,0.346,0.734,186.765,4,280813,59,73
2000,year,0.739,0.947,11,-1.916,0,0.0411,0.00916,3.14E-05,0.326,0.766,88.009,4,261933,68,69
1/1/2000,day,0.624,0.945,7,-3.109,1,0.0343,0.0698,4.57E-06,0.0867,0.914,104.77,4,218200,52,35
1/1/1999,day,0.675,0.837,2,-5.105,1,0.0354,0.103,0,0.123,0.888,112.53,4,219973,44,1
6/27/2000,day,0.428,0.785,0,-4.853,1,0.0569,0.0104,0,0.102,0.68,182.352,4,259667,47,11
4/18/2000,day,0.75,0.463,5,-6.99,0,0.0415,0.0581,0,0.0889,0.568,126.072,4,257773,37,2
11/23/1999,day,0.502,0.591,7,-4.522,1,0.0242,0.00585,1.90E-05,0.0725,0.169,81.782,4,250533,51,13
1/1/2000,day,0.784,0.872,1,-5.321,0,0.316,0.0408,0.000632,0.137,0.908,158.063,4,268693,36,43
1/1/1999,day,0.808,0.982,3,-6.588,0,0.0311,0.0585,0.00689,0.35,0.961,124.999,4,228140,57,59
1/1/2005,day,0.935,0.75,11,-5.113,0,0.251,0.039,0,0.18,0.451,99.873,4,212707,14,63
6/1/1999,day,0.61,0.83,9,-4.772,1,0.0343,0.0452,0.000211,0.163,0.566,90.024,4,178533,39,69
1/30/2001,day,0.478,0.736,7,-7.124,1,0.0367,0.02,9.58E-05,0.118,0.564,144.705,4,229827,62,76
11/9/1999,day,0.362,0.459,0,-8.62,1,0.0274,0.342,0,0.111,0.158,147.063,4,252893,49,88
1/1/2008,day,0.697,0.928,9,-4.173,1,0.0423,0.102,0,0.066,0.722,123.785,4,218000,35,98
1/1/2006,day,0.644,0.841,1,-5.794,1,0.324,0.0631,0,0.325,0.752,166.999,4,248653,43,57
11/9/1999,day,0.529,0.496,7,-9.007,1,0.029,0.173,0,0.251,0.278,136.859,4,250547,68,11
5/16/2000,day,0.481,0.94,7,-5.204,1,0.066,0.000891,0,0.0939,0.66,96.493,4,189333,69,54
1/1/1999,day,0.577,0.654,0,-7.9,0,0.0321,0.0143,0,0.114,0.13,111.993,4,285893,55,54
8/1/2000,day,0.488,0.923,2,-3.697,1,0.103,0.129,0,0.158,0.818,183.891,4,202253,43,49
6/6/2022,day,0.565,0.511,4,-7.134,0,0.0267,0.395,1.36E-05,0.11,0.108,72.35,4,331600,36,2
11/19/2010,day,0.816,0.669,6,-7.925,1,0.0295,0.284,0,0.0563,0.967,112.132,4,171813,56,6
4/18/2000,day,0.725,0.487,8,-5.959,0,0.0368,0.26,1.09E-05,0.431,0.599,136.086,4,296693,67,17
6/14/1999,day,0.636,0.761,3,-6.389,0,0.0306,0.0517,0,0.0642,0.736,93.896,4,257067,64,25
5/23/2000,day,0.785,0.871,4,-2.692,0,0.265,0.144,0,0.309,0.315,87.248,4,290427,75,58
5/16/2000,day,0.478,0.837,10,-6.961,0,0.0571,0.00791,1.38E-05,0.109,0.48,93.782,4,235613,33,37
4/22/2022,day,0.781,0.851,4,-5.748,0,0.0319,0.0143,0.00458,0.0709,0.865,135.106,4,200483,57,4
1/1/2007,day,0.549,0.54,9,-5.76,1,0.027,0.0399,0,0.0688,0.361,139.714,4,239360,45,1
7/7/2001,day,0.794,0.662,6,-4.913,0,0.249,0.0789,0,0.0937,0.683,93.053,4,284640,67,58
3/21/2000,day,0.636,0.873,0,-4.672,0,0.071,0.0407,1.27E-06,0.0372,0.908,165.071,4,192427,68,52
1999,year,0.663,0.819,4,-7.464,1,0.0335,0.147,0,0.0915,0.73,125.878,4,210000,53,99
1/1/2000,day,0.782,0.675,8,-5.096,0,0.0706,0.00814,0,0.0978,0.663,106.956,4,257307,42,51
6/14/2000,day,0.442,0.447,0,-8.838,1,0.0252,0.101,0,0.0962,0.16,149.652,4,249840,37,1
5/16/2000,day,0.765,0.791,8,-5.707,1,0.0317,0.262,0.000154,0.0669,0.966,95.026,4,206227,67,1
6/20/2000,day,0.831,0.713,7,-6.967,0,0.104,0.0678,0,0.0659,0.683,99.584,4,243467,60,30
11/21/2006,day,0.852,0.694,1,-6.765,1,0.0653,0.0121,0,0.126,0.789,109.906,4,249040,61,21
4/11/2000,day,0.879,0.681,10,-8.951,0,0.24,0.017,0,0.0669,0.817,99.974,4,221160,56,38
11/16/1999,day,0.715,0.815,9,-5.867,1,0.0576,0.0689,0,0.233,0.804,106.001,4,197693,55,23
10/1/2000,day,0.668,0.698,11,-7.036,0,0.0714,0.242,6.32E-05,0.06,0.448,106.041,4,226333,21,7
9/21/1999,day,0.671,0.658,2,-6.563,1,0.0258,0.198,2.48E-05,0.297,0.568,103.122,4,181840,37,11
4/4/2000,day,0.822,0.847,10,-6.729,0,0.0917,0.0854,0,0.0452,0.668,107.908,4,202800,58,26
11/16/1999,day,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,4,161507,81,21
1/1/1999,day,0.824,0.708,10,-6.037,0,0.0712,0.00223,0,0.0902,0.767,101.854,4,228159,53,84
5/9/2000,day,0.515,0.908,8,-4.632,1,0.0368,0.0158,1.88E-05,0.412,0.637,150.031,4,252600,56,55
1999,year,0.593,0.939,7,-3.431,1,0.0616,0.45,1.33E-05,0.109,0.743,134.108,4,247480,12,7
9/28/1999,day,0.578,0.894,10,-5.42,1,0.0296,0.0103,2.66E-06,0.216,0.741,165.98,4,347107,59,23
5/26/2000,day,0.643,0.757,9,-8.031,0,0.0347,0.0435,1.35E-06,0.0883,0.471,126.975,4,223040,50,47
10/8/1999,day,0.394,0.663,0,-6.619,1,0.0295,0.0769,0.00644,0.239,0.737,207.575,4,256253,58,24
1/1/2000,day,0.955,0.768,1,-5.54,0,0.181,0.0134,0,0.308,0.741,125.04,4,194293,48,26
2000,year,0.787,0.425,10,-5.692,0,0.0641,0.00637,0.00169,0.196,0.711,99.225,4,221280,65,2
4/19/2000,day,0.534,0.929,1,-3.609,1,0.047,0.000206,5.58E-05,0.036,0.447,122.733,4,266240,53,32
2000,year,0.576,0.849,0,-5.199,1,0.0355,0.0678,0,0.278,0.482,119.999,4,256933,51,78
9/15/2001,day,0.838,0.599,6,-5.398,1,0.157,0.187,0,0.407,0.424,119.955,4,262255,27,93
11/23/1999,day,0.586,0.423,0,-9.951,1,0.0267,0.643,0,0.129,0.268,122.625,4,268867,40,36
1/1/2000,day,0.64,0.781,7,-3.155,1,0.0398,0.578,0,0.272,0.646,91.02,4,215600,51,76
1/1/2006,day,0.83,0.948,9,-3.973,0,0.0455,0.106,2.29E-06,0.105,0.931,111.993,4,197627,18,38
3/7/2000,day,0.657,0.537,6,-7.825,0,0.199,0.0196,5.55E-06,0.102,0.636,172.212,4,317067,36,95
6/16/2000,day,0.744,0.775,1,-7.697,1,0.325,0.0267,0,0.137,0.649,106.093,4,251200,39,51
1/1/2003,day,0.587,0.641,4,-5.843,1,0.0224,0.0843,0,0.31,0.412,86.008,4,219800,22,38
1999,year,0.599,0.47,1,-8.356,1,0.0376,0.38,0,0.111,0.298,127.177,4,273707,63,87
5/9/2000,day,0.798,0.48,0,-5.564,1,0.0276,0.247,0,0.237,0.643,108.241,4,255600,54,89
10/3/2000,day,0.76,0.644,1,-8.971,1,0.0431,0.07,1.91E-05,0.155,0.779,99.954,4,209440,56,60
5/23/2000,day,0.949,0.661,5,-4.244,0,0.0572,0.0302,0,0.0454,0.76,104.504,4,284200,87,75
3/7/2006,day,0.714,0.528,6,-8.789,1,0.0692,0.00415,0.854,0.0819,0.297,139.983,4,207267,64,3
6/15/1999,day,0.609,0.923,9,-3.908,1,0.0338,0.16,4.73E-06,0.295,0.961,115.996,4,294987,70,23
12/28/1999,day,0.88,0.814,11,-6.307,0,0.14,0.168,0.00672,0.0584,0.942,138.083,4,283067,70,50
5/29/1999,day,0.664,0.396,5,-9.131,0,0.0298,0.52,0,0.268,0.453,102.053,4,253627,58,4
9/11/1998,day,0.527,0.878,11,-5.704,1,0.0424,0.000555,0,0.0852,0.757,132.791,4,238533,53,99
1/1/2007,day,0.46,0.359,8,-7.812,1,0.0341,0.435,0,0.113,0.137,123.536,4,381853,37,1
5/16/2000,day,0.751,0.834,1,-5.444,0,0.0437,0.3,1.77E-05,0.355,0.894,95.053,4,211160,78,18
5/18/1999,day,0.663,0.934,5,-4.227,0,0.0348,0.0646,0,0.164,0.621,110.031,4,226933,61,29
,,,,,,,,,,,,,,,,24
1999,year,0.533,0.315,2,-14.349,1,0.0308,0.235,1.19E-05,0.0939,0.316,140.918,4,304507,47,64
8/10/1999,day,0.691,0.792,9,-3.884,1,0.0509,0.0961,0,0.392,0.302,100.057,4,208160,31,9
5/18/1999,day,0.48,0.729,10,-4.398,1,0.028,0.0129,0,0.0862,0.509,137.232,4,236760,49,30
7/3/1999,day,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,4,239440,73,65
1999,year,0.561,0.543,1,-8.498,1,0.0324,0.26,0,0.124,0.243,139.803,4,240867,71,40
